,fecha_I,fecha_O,temporada_alta,dif_min,atraso_15,periodo_dia
371,2017-01-27 07:53:00,2017-01-27 07:52:00,1,1,0,mañana
372,2017-01-28 07:53:00,2017-01-28 07:45:00,1,8,0,mañana
373,2017-01-29 07:53:00,2017-01-29 08:00:00,1,7,0,mañana
374,2017-01-30 07:53:00,2017-01-30 07:44:00,1,9,0,mañana
375,2017-01-31 07:53:00,2017-01-31 07:56:00,1,3,0,mañana
376,2017-01-01 16:16:00,2017-01-01 16:54:00,1,38,1,tarde
377,2017-01-02 16:16:00,2017-01-02 16:22:00,1,6,0,tarde
378,2017-01-03 16:16:00,2017-01-03 16:18:00,1,2,0,tarde
379,2017-01-04 16:16:00,2017-01-04 16:35:00,1,19,1,tarde
380,2017-01-05 16:16:00,2017-01-05 16:31:00,1,15,0,tarde
381,2017-01-06 16:16:00,2017-01-06 16:43:00,1,27,1,tarde
382,2017-01-07 16:16:00,2017-01-07 17:15:00,1,59,1,tarde
383,2017-01-08 16:16:00,2017-01-08 16:30:00,1,14,0,tarde
384,2017-01-09 16:16:00,2017-01-09 16:13:00,1,3,0,tarde
385,2017-01-10 16:16:00,2017-01-10 16:30:00,1,14,0,tarde
386,2017-01-11 16:16:00,2017-01-11 16:35:00,1,19,1,tarde
387,2017-01-12 16:16:00,2017-01-12 16:21:00,1,5,0,tarde
388,2017-01-13 16:16:00,2017-01-13 16:29:00,1,13,0,tarde
389,2017-01-14 16:16:00,2017-01-14 16:35:00,1,19,1,tarde
390,2017-01-15 16:16:00,2017-01-15 16:26:00,1,10,0,tarde
391,2017-01-16 16:16:00,2017-01-16 16:53:00,1,37,1,tarde
392,2017-01-17 16:16:00,2017-01-17 16:39:00,1,23,1,tarde
393,2017-01-18 16:16:00,2017-01-18 16:27:00,1,11,0,tarde
394,2017-01-19 16:16:00,2017-01-19 16:23:00,1,7,0,tarde
395,2017-01-20 16:16:00,2017-01-20 16:31:00,1,15,0,tarde
396,2017-01-21 16:16:00,2017-01-21 16:17:00,1,1,0,tarde
397,2017-01-22 16:16:00,2017-01-22 16:31:00,1,15,0,tarde
398,2017-01-23 16:16:00,2017-01-23 16:46:00,1,30,1,tarde
399,2017-01-24 16:16:00,2017-01-24 16:38:00,1,22,1,tarde
400,2017-01-25 16:16:00,2017-01-25 16:53:00,1,37,1,tarde
401,2017-01-26 16:16:00,2017-01-26 16:28:00,1,12,0,tarde
402,2017-01-27 16:16:00,2017-01-27 16:16:00,1,0,0,tarde
403,2017-01-28 16:16:00,2017-01-28 16:22:00,1,6,0,tarde
404,2017-01-29 16:16:00,2017-01-29 16:37:00,1,21,1,tarde
405,2017-01-30 16:16:00,2017-01-30 16:14:00,1,2,0,tarde
406,2017-01-31 16:16:00,2017-01-31 16:33:00,1,17,1,tarde
407,2017-01-15 06:25:00,2017-01-15 06:33:00,1,8,0,mañana
408,2017-01-29 06:25:00,2017-01-29 06:31:00,1,6,0,mañana
409,2017-01-01 01:33:00,2017-01-01 01:38:00,1,5,0,noche
410,2017-01-02 01:33:00,2017-01-02 01:29:00,1,4,0,noche
411,2017-01-03 01:33:00,2017-01-03 01:23:00,1,10,0,noche
412,2017-01-04 01:33:00,2017-01-04 01:45:00,1,12,0,noche
413,2017-01-06 01:33:00,2017-01-06 01:31:00,1,2,0,noche
414,2017-01-07 01:33:00,2017-01-07 01:20:00,1,13,0,noche
415,2017-01-08 01:33:00,2017-01-08 01:21:00,1,12,0,noche
416,2017-01-09 01:33:00,2017-01-09 01:23:00,1,10,0,noche
417,2017-01-10 01:33:00,2017-01-10 01:19:00,1,14,0,noche
418,2017-01-11 01:33:00,2017-01-11 01:36:00,1,3,0,noche
419,2017-01-12 01:33:00,2017-01-12 01:27:00,1,6,0,noche
420,2017-01-13 01:33:00,2017-01-13 01:20:00,1,13,0,noche
421,2017-01-14 01:33:00,2017-01-14 01:20:00,1,13,0,noche
422,2017-01-15 01:33:00,2017-01-15 01:24:00,1,9,0,noche
423,2017-01-16 01:33:00,2017-01-16 01:32:00,1,1,0,noche
424,2017-01-18 01:33:00,2017-01-18 01:36:00,1,3,0,noche
425,2017-01-19 01:33:00,2017-01-19 01:32:00,1,1,0,noche
426,2017-01-20 01:33:00,2017-01-20 01:21:00,1,12,0,noche
427,2017-01-22 01:33:00,2017-01-22 01:25:00,1,8,0,noche
428,2017-01-23 01:33:00,2017-01-23 01:19:00,1,14,0,noche
429,2017-01-24 01:33:00,2017-01-24 01:34:00,1,1,0,noche
430,2017-01-25 01:33:00,2017-01-25 01:27:00,1,6,0,noche
431,2017-01-26 01:33:00,2017-01-26 01:28:00,1,5,0,noche
432,2017-01-27 01:33:00,2017-01-27 01:26:00,1,7,0,noche
433,2017-01-28 01:33:00,2017-01-28 01:32:00,1,1,0,noche
434,2017-01-29 01:33:00,2017-01-29 01:29:00,1,4,0,noche
435,2017-01-30 01:33:00,2017-01-30 01:19:00,1,14,0,noche
436,2017-01-31 01:33:00,2017-01-31 01:28:00,1,5,0,noche
437,2017-01-05 11:00:00,2017-01-05 11:32:00,1,32,1,mañana
438,2017-01-01 12:45:00,2017-01-01 13:22:00,1,37,1,tarde
439,2017-01-02 12:45:00,2017-01-02 12:55:00,1,10,0,tarde
440,2017-01-03 12:45:00,2017-01-03 12:40:00,1,5,0,tarde
441,2017-01-05 12:45:00,2017-01-05 12:51:00,1,6,0,tarde
442,2017-01-07 12:45:00,2017-01-07 12:58:00,1,13,0,tarde
443,2017-01-08 12:45:00,2017-01-08 12:54:00,1,9,0,tarde
444,2017-01-09 12:45:00,2017-01-09 12:47:00,1,2,0,tarde
445,2017-01-10 12:45:00,2017-01-10 13:17:00,1,32,1,tarde
446,2017-01-12 12:45:00,2017-01-12 12:55:00,1,10,0,tarde
447,2017-01-14 12:45:00,2017-01-14 13:11:00,1,26,1,tarde
448,2017-01-15 12:45:00,2017-01-15 12:58:00,1,13,0,tarde
449,2017-01-16 12:45:00,2017-01-16 12:56:00,1,11,0,tarde
450,2017-01-17 12:45:00,2017-01-17 12:51:00,1,6,0,tarde
451,2017-01-19 12:45:00,2017-01-19 12:59:00,1,14,0,tarde
452,2017-01-21 12:45:00,2017-01-21 13:02:00,1,17,1,tarde
453,2017-01-22 12:45:00,2017-01-22 12:55:00,1,10,0,tarde
454,2017-01-23 12:45:00,2017-01-23 12:41:00,1,4,0,tarde
455,2017-01-24 12:45:00,2017-01-24 12:55:00,1,10,0,tarde
456,2017-01-26 12:45:00,2017-01-26 12:54:00,1,9,0,tarde
457,2017-01-28 12:45:00,2017-01-28 12:39:00,1,6,0,tarde
458,2017-01-29 12:45:00,2017-01-29 12:48:00,1,3,0,tarde
459,2017-01-30 12:45:00,2017-01-30 12:42:00,1,3,0,tarde
460,2017-01-31 12:45:00,2017-01-31 12:44:00,1,1,0,tarde
461,2017-01-04 18:45:00,2017-01-04 18:46:00,1,1,0,tarde
462,2017-01-05 18:45:00,2017-01-05 19:31:00,1,46,1,tarde
463,2017-01-07 18:45:00,2017-01-07 18:48:00,1,3,0,tarde
464,2017-01-09 18:45:00,2017-01-09 19:36:00,1,51,1,tarde
465,2017-01-11 18:45:00,2017-01-11 18:45:00,1,0,0,tarde
466,2017-01-12 18:45:00,2017-01-12 20:19:00,1,94,1,tarde
467,2017-01-14 18:45:00,2017-01-14 19:53:00,1,68,1,tarde
468,2017-01-16 18:45:00,2017-01-16 19:08:00,1,23,1,tarde
469,2017-01-18 18:45:00,2017-01-18 18:49:00,1,4,0,tarde
470,2017-01-19 18:45:00,2017-01-19 18:44:00,1,1,0,tarde
471,2017-01-21 18:45:00,2017-01-21 18:49:00,1,4,0,tarde
472,2017-01-23 18:45:00,2017-01-23 18:40:00,1,5,0,tarde
473,2017-01-25 18:45:00,2017-01-25 18:57:00,1,12,0,tarde
474,2017-01-26 18:45:00,2017-01-26 18:50:00,1,5,0,tarde
475,2017-01-28 18:45:00,2017-01-28 18:39:00,1,6,0,tarde
476,2017-01-30 18:45:00,2017-01-30 18:45:00,1,0,0,tarde
477,2017-01-01 05:51:00,2017-01-01 05:48:00,1,3,0,mañana
478,2017-01-02 05:51:00,2017-01-02 05:51:00,1,0,0,mañana
479,2017-01-03 05:51:00,2017-01-03 05:54:00,1,3,0,mañana
480,2017-01-04 05:51:00,2017-01-04 05:50:00,1,1,0,mañana
481,2017-01-05 05:51:00,2017-01-05 05:46:00,1,5,0,mañana
482,2017-01-06 05:51:00,2017-01-06 05:42:00,1,9,0,mañana
483,2017-01-07 05:51:00,2017-01-07 05:49:00,1,2,0,mañana
484,2017-01-08 05:51:00,2017-01-08 05:53:00,1,2,0,mañana
485,2017-01-09 05:51:00,2017-01-09 05:52:00,1,1,0,mañana
486,2017-01-10 05:51:00,2017-01-10 05:49:00,1,2,0,mañana
487,2017-01-11 05:51:00,2017-01-11 05:41:00,1,10,0,mañana
488,2017-01-12 05:51:00,2017-01-12 05:52:00,1,1,0,mañana
489,2017-01-13 05:51:00,2017-01-13 05:50:00,1,1,0,mañana
490,2017-01-14 05:51:00,2017-01-14 05:49:00,1,2,0,mañana
491,2017-01-15 05:51:00,2017-01-15 05:45:00,1,6,0,mañana
492,2017-01-16 05:51:00,2017-01-16 05:59:00,1,8,0,mañana
493,2017-01-17 05:51:00,2017-01-17 05:45:00,1,6,0,mañana
494,2017-01-18 05:51:00,2017-01-18 05:49:00,1,2,0,mañana
495,2017-01-19 05:51:00,2017-01-19 05:55:00,1,4,0,mañana
496,2017-01-20 05:51:00,2017-01-20 05:47:00,1,4,0,mañana
497,2017-01-21 05:51:00,2017-01-21 05:43:00,1,8,0,mañana
498,2017-01-22 05:51:00,2017-01-22 05:46:00,1,5,0,mañana
499,2017-01-23 05:51:00,2017-01-23 05:52:00,1,1,0,mañana
500,2017-01-24 05:51:00,2017-01-24 05:50:00,1,1,0,mañana
501,2017-01-25 05:51:00,2017-01-25 05:44:00,1,7,0,mañana
502,2017-01-26 05:51:00,2017-01-26 05:48:00,1,3,0,mañana
503,2017-01-27 05:51:00,2017-01-27 05:50:00,1,1,0,mañana
504,2017-01-28 05:51:00,2017-01-28 05:48:00,1,3,0,mañana
505,2017-01-29 05:51:00,2017-01-29 05:40:00,1,11,0,mañana
506,2017-01-30 05:51:00,2017-01-30 05:58:00,1,7,0,mañana
507,2017-01-31 05:51:00,2017-01-31 05:59:00,1,8,0,mañana
508,2017-01-01 12:08:00,2017-01-01 12:05:00,1,3,0,tarde
509,2017-01-02 12:08:00,2017-01-02 12:08:00,1,0,0,tarde
510,2017-01-03 12:08:00,2017-01-03 12:04:00,1,4,0,tarde
511,2017-01-04 12:08:00,2017-01-04 12:08:00,1,0,0,tarde
512,2017-01-05 12:08:00,2017-01-05 12:08:00,1,0,0,tarde
513,2017-01-06 12:08:00,2017-01-06 11:56:00,1,12,0,tarde
514,2017-01-07 12:08:00,2017-01-07 12:16:00,1,8,0,tarde
515,2017-01-08 12:08:00,2017-01-08 12:32:00,1,24,1,tarde
516,2017-01-09 12:08:00,2017-01-09 12:09:00,1,1,0,tarde
517,2017-01-10 12:08:00,2017-01-10 11:58:00,1,10,0,tarde
518,2017-01-11 12:08:00,2017-01-11 11:59:00,1,9,0,tarde
519,2017-01-12 12:08:00,2017-01-12 12:02:00,1,6,0,tarde
520,2017-01-13 12:08:00,2017-01-13 12:02:00,1,6,0,tarde
521,2017-01-14 12:08:00,2017-01-14 12:14:00,1,6,0,tarde
522,2017-01-15 12:08:00,2017-01-15 12:02:00,1,6,0,tarde
523,2017-01-16 12:08:00,2017-01-16 12:22:00,1,14,0,tarde
524,2017-01-17 12:08:00,2017-01-17 12:08:00,1,0,0,tarde
525,2017-01-18 12:08:00,2017-01-18 12:04:00,1,4,0,tarde
526,2017-01-19 12:08:00,2017-01-19 12:04:00,1,4,0,tarde
527,2017-01-20 12:08:00,2017-01-20 11:58:00,1,10,0,tarde
528,2017-01-21 12:08:00,2017-01-21 12:27:00,1,19,1,tarde
529,2017-01-22 12:08:00,2017-01-22 12:06:00,1,2,0,tarde
530,2017-01-23 12:08:00,2017-01-23 12:00:00,1,8,0,tarde
531,2017-01-24 12:08:00,2017-01-24 12:11:00,1,3,0,tarde
532,2017-01-25 12:08:00,2017-01-25 12:04:00,1,4,0,tarde
533,2017-01-26 12:08:00,2017-01-26 12:04:00,1,4,0,tarde
534,2017-01-27 12:08:00,2017-01-27 12:07:00,1,1,0,tarde
535,2017-01-28 12:08:00,2017-01-28 12:18:00,1,10,0,tarde
536,2017-01-29 12:08:00,2017-01-29 11:59:00,1,9,0,tarde
537,2017-01-30 12:08:00,2017-01-30 12:11:00,1,3,0,tarde
538,2017-01-31 12:08:00,2017-01-31 12:08:00,1,0,0,tarde
539,2017-01-01 03:20:00,2017-01-01 03:14:00,1,6,0,noche
540,2017-01-02 03:20:00,2017-01-02 03:14:00,1,6,0,noche
541,2017-01-04 03:20:00,2017-01-04 03:13:00,1,7,0,noche
542,2017-01-05 03:20:00,2017-01-05 03:11:00,1,9,0,noche
543,2017-01-06 03:20:00,2017-01-06 03:16:00,1,4,0,noche
544,2017-01-07 03:20:00,2017-01-07 03:24:00,1,4,0,noche
545,2017-01-08 03:20:00,2017-01-08 03:18:00,1,2,0,noche
546,2017-01-09 03:20:00,2017-01-09 03:52:00,1,32,1,noche
547,2017-01-10 03:20:00,2017-01-10 03:12:00,1,8,0,noche
548,2017-01-11 03:20:00,2017-01-11 03:23:00,1,3,0,noche
549,2017-01-12 03:20:00,2017-01-12 03:11:00,1,9,0,noche
550,2017-01-13 03:20:00,2017-01-13 03:09:00,1,11,0,noche
551,2017-01-14 03:20:00,2017-01-14 03:14:00,1,6,0,noche
552,2017-01-15 03:20:00,2017-01-15 03:07:00,1,13,0,noche
553,2017-01-16 03:20:00,2017-01-16 03:10:00,1,10,0,noche
554,2017-01-17 03:20:00,2017-01-17 03:08:00,1,12,0,noche
555,2017-01-20 03:20:00,2017-01-20 03:22:00,1,2,0,noche
556,2017-01-21 03:20:00,2017-01-21 03:06:00,1,14,0,noche
557,2017-01-22 03:20:00,2017-01-22 03:10:00,1,10,0,noche
558,2017-01-23 03:20:00,2017-01-23 03:12:00,1,8,0,noche
559,2017-01-24 03:20:00,2017-01-24 03:16:00,1,4,0,noche
560,2017-01-25 03:20:00,2017-01-25 03:06:00,1,14,0,noche
561,2017-01-26 03:20:00,2017-01-26 03:16:00,1,4,0,noche
562,2017-01-27 03:20:00,2017-01-27 03:14:00,1,6,0,noche
563,2017-01-28 03:20:00,2017-01-28 03:18:00,1,2,0,noche
564,2017-01-29 03:20:00,2017-01-29 03:12:00,1,8,0,noche
565,2017-01-30 03:20:00,2017-01-30 03:10:00,1,10,0,noche
566,2017-01-31 03:20:00,2017-01-31 03:20:00,1,0,0,noche
567,2017-01-07 06:18:00,2017-01-07 06:26:00,1,8,0,mañana
568,2017-01-08 06:18:00,2017-01-08 06:11:00,1,7,0,mañana
569,2017-01-09 06:18:00,2017-01-09 06:22:00,1,4,0,mañana
570,2017-01-10 06:18:00,2017-01-10 06:33:00,1,15,0,mañana
571,2017-01-11 06:18:00,2017-01-11 06:15:00,1,3,0,mañana
572,2017-01-12 06:18:00,2017-01-12 06:24:00,1,6,0,mañana
573,2017-01-13 06:18:00,2017-01-13 07:15:00,1,57,1,mañana
574,2017-01-14 06:18:00,2017-01-14 06:26:00,1,8,0,mañana
575,2017-01-15 06:18:00,2017-01-15 06:44:00,1,26,1,mañana
576,2017-01-16 06:18:00,2017-01-16 06:17:00,1,1,0,mañana
577,2017-01-17 06:18:00,2017-01-17 06:13:00,1,5,0,mañana
578,2017-01-18 06:18:00,2017-01-18 06:16:00,1,2,0,mañana
579,2017-01-19 06:18:00,2017-01-19 06:22:00,1,4,0,mañana
580,2017-01-20 06:18:00,2017-01-20 06:10:00,1,8,0,mañana
581,2017-01-21 06:18:00,2017-01-21 06:27:00,1,9,0,mañana
582,2017-01-22 06:18:00,2017-01-22 06:20:00,1,2,0,mañana
583,2017-01-23 06:18:00,2017-01-23 06:20:00,1,2,0,mañana
584,2017-01-24 06:18:00,2017-01-24 06:22:00,1,4,0,mañana
585,2017-01-25 06:18:00,2017-01-25 06:08:00,1,10,0,mañana
586,2017-01-26 06:18:00,2017-01-26 06:17:00,1,1,0,mañana
587,2017-01-27 06:18:00,2017-01-27 06:24:00,1,6,0,mañana
588,2017-01-28 06:18:00,2017-01-28 06:19:00,1,1,0,mañana
589,2017-01-29 06:18:00,2017-01-29 06:18:00,1,0,0,mañana
590,2017-01-30 06:18:00,2017-01-30 06:11:00,1,7,0,mañana
591,2017-01-31 06:18:00,2017-01-31 06:25:00,1,7,0,mañana
592,2017-01-01 01:42:00,2017-01-01 01:40:00,1,2,0,noche
593,2017-01-02 01:42:00,2017-01-02 01:45:00,1,3,0,noche
594,2017-01-03 01:42:00,2017-01-03 01:39:00,1,3,0,noche
595,2017-01-04 01:42:00,2017-01-04 01:41:00,1,1,0,noche
596,2017-01-05 01:42:00,2017-01-05 01:46:00,1,4,0,noche
597,2017-01-06 01:42:00,2017-01-06 01:46:00,1,4,0,noche
598,2017-01-07 01:42:00,2017-01-07 01:43:00,1,1,0,noche
599,2017-01-08 01:42:00,2017-01-08 01:38:00,1,4,0,noche
600,2017-01-09 01:42:00,2017-01-09 01:58:00,1,16,1,noche
601,2017-01-10 01:42:00,2017-01-10 01:46:00,1,4,0,noche
602,2017-01-11 01:42:00,2017-01-11 01:46:00,1,4,0,noche
603,2017-01-12 01:42:00,2017-01-12 01:42:00,1,0,0,noche
604,2017-01-13 01:42:00,2017-01-13 01:58:00,1,16,1,noche
605,2017-01-14 01:42:00,2017-01-14 01:46:00,1,4,0,noche
606,2017-01-15 01:42:00,2017-01-15 01:38:00,1,4,0,noche
607,2017-01-16 01:42:00,2017-01-16 01:42:00,1,0,0,noche
608,2017-01-17 01:42:00,2017-01-17 01:42:00,1,0,0,noche
609,2017-01-18 01:42:00,2017-01-18 01:51:00,1,9,0,noche
610,2017-01-19 01:42:00,2017-01-19 01:48:00,1,6,0,noche
611,2017-01-20 01:42:00,2017-01-20 01:35:00,1,7,0,noche
612,2017-01-21 01:42:00,2017-01-21 01:35:00,1,7,0,noche
613,2017-01-22 01:42:00,2017-01-22 01:35:00,1,7,0,noche
614,2017-01-23 01:42:00,2017-01-23 01:41:00,1,1,0,noche
615,2017-01-24 01:42:00,2017-01-24 01:40:00,1,2,0,noche
616,2017-01-25 01:42:00,2017-01-25 01:50:00,1,8,0,noche
617,2017-01-27 01:42:00,2017-01-27 01:30:00,1,12,0,noche
618,2017-01-28 01:42:00,2017-01-28 01:36:00,1,6,0,noche
619,2017-01-29 01:42:00,2017-01-29 01:42:00,1,0,0,noche
620,2017-01-30 01:42:00,2017-01-30 01:43:00,1,1,0,noche
621,2017-01-31 01:42:00,2017-01-31 01:38:00,1,4,0,noche
622,2017-01-01 01:23:00,2017-01-01 01:29:00,1,6,0,noche
623,2017-01-02 01:23:00,2017-01-02 01:20:00,1,3,0,noche
624,2017-01-03 01:23:00,2017-01-03 01:15:00,1,8,0,noche
625,2017-01-04 01:23:00,2017-01-04 01:18:00,1,5,0,noche
626,2017-01-05 01:23:00,2017-01-05 01:20:00,1,3,0,noche
627,2017-01-06 01:23:00,2017-01-06 01:20:00,1,3,0,noche
628,2017-01-07 01:23:00,2017-01-07 01:30:00,1,7,0,noche
629,2017-01-08 01:23:00,2017-01-08 02:21:00,1,58,1,noche
630,2017-01-09 01:23:00,2017-01-09 01:47:00,1,24,1,noche
631,2017-01-10 01:23:00,2017-01-10 01:29:00,1,6,0,noche
632,2017-01-11 01:23:00,2017-01-11 01:36:00,1,13,0,noche
633,2017-01-12 01:23:00,2017-01-12 01:20:00,1,3,0,noche
634,2017-01-13 01:23:00,2017-01-13 01:22:00,1,1,0,noche
635,2017-01-14 01:23:00,2017-01-14 01:23:00,1,0,0,noche
636,2017-01-15 01:23:00,2017-01-15 01:15:00,1,8,0,noche
637,2017-01-16 01:23:00,2017-01-16 01:25:00,1,2,0,noche
638,2017-01-17 01:23:00,2017-01-17 01:18:00,1,5,0,noche
639,2017-01-18 01:23:00,2017-01-18 01:25:00,1,2,0,noche
640,2017-01-19 01:23:00,2017-01-19 01:20:00,1,3,0,noche
641,2017-01-20 01:23:00,2017-01-20 01:15:00,1,8,0,noche
642,2017-01-22 01:23:00,2017-01-22 01:15:00,1,8,0,noche
643,2017-01-23 01:23:00,2017-01-23 01:23:00,1,0,0,noche
644,2017-01-24 01:23:00,2017-01-24 01:23:00,1,0,0,noche
645,2017-01-25 01:23:00,2017-01-25 01:09:00,1,14,0,noche
646,2017-01-26 01:23:00,2017-01-26 01:18:00,1,5,0,noche
647,2017-01-27 01:23:00,2017-01-27 01:13:00,1,10,0,noche
648,2017-01-28 01:23:00,2017-01-28 01:24:00,1,1,0,noche
649,2017-01-29 01:23:00,2017-01-29 01:21:00,1,2,0,noche
650,2017-01-30 01:23:00,2017-01-30 01:31:00,1,8,0,noche
651,2017-01-31 01:23:00,2017-01-31 01:28:00,1,5,0,noche
652,2017-01-09 05:00:00,2017-01-09 05:15:00,1,15,0,mañana
653,2017-01-01 21:50:00,2017-01-01 21:46:00,1,4,0,noche
654,2017-01-02 21:50:00,2017-01-02 21:44:00,1,6,0,noche
655,2017-01-03 21:50:00,2017-01-03 21:48:00,1,2,0,noche
656,2017-01-04 21:50:00,2017-01-04 21:47:00,1,3,0,noche
657,2017-01-05 21:50:00,2017-01-05 21:49:00,1,1,0,noche
658,2017-01-07 08:40:00,2017-01-07 09:20:00,1,40,1,mañana
659,2017-01-07 21:50:00,2017-01-07 21:44:00,1,6,0,noche
660,2017-01-08 21:50:00,2017-01-08 21:45:00,1,5,0,noche
661,2017-01-09 21:50:00,2017-01-09 21:46:00,1,4,0,noche
662,2017-01-10 21:50:00,2017-01-10 21:41:00,1,9,0,noche
663,2017-01-11 21:50:00,2017-01-11 22:06:00,1,16,1,noche
664,2017-01-12 21:50:00,2017-01-12 21:53:00,1,3,0,noche
665,2017-01-13 21:50:00,2017-01-13 21:46:00,1,4,0,noche
666,2017-01-14 21:50:00,2017-01-14 21:42:00,1,8,0,noche
667,2017-01-15 21:50:00,2017-01-15 21:51:00,1,1,0,noche
668,2017-01-16 21:50:00,2017-01-16 21:50:00,1,0,0,noche
669,2017-01-17 21:50:00,2017-01-17 22:08:00,1,18,1,noche
670,2017-01-18 21:50:00,2017-01-18 21:49:00,1,1,0,noche
671,2017-01-19 21:50:00,2017-01-19 21:49:00,1,1,0,noche
672,2017-01-20 21:50:00,2017-01-20 21:48:00,1,2,0,noche
673,2017-01-21 21:50:00,2017-01-21 21:46:00,1,4,0,noche
674,2017-01-22 21:50:00,2017-01-22 21:52:00,1,2,0,noche
675,2017-01-23 21:50:00,2017-01-23 22:40:00,1,50,1,noche
676,2017-01-24 21:50:00,2017-01-24 21:46:00,1,4,0,noche
677,2017-01-25 21:50:00,2017-01-25 22:04:00,1,14,0,noche
678,2017-01-26 21:50:00,2017-01-26 21:46:00,1,4,0,noche
679,2017-01-27 21:50:00,2017-01-27 21:50:00,1,0,0,noche
680,2017-01-28 21:50:00,2017-01-28 21:51:00,1,1,0,noche
681,2017-01-29 21:50:00,2017-01-29 23:02:00,1,72,1,noche
682,2017-01-30 21:50:00,2017-01-30 22:10:00,1,20,1,noche
683,2017-01-31 21:50:00,2017-01-31 21:55:00,1,5,0,noche
684,2017-01-01 06:10:00,2017-01-01 06:23:00,1,13,0,mañana
685,2017-01-02 06:10:00,2017-01-02 06:00:00,1,10,0,mañana
686,2017-01-03 06:10:00,2017-01-03 06:04:00,1,6,0,mañana
687,2017-01-04 06:10:00,2017-01-04 06:13:00,1,3,0,mañana
688,2017-01-05 06:10:00,2017-01-05 06:01:00,1,9,0,mañana
689,2017-01-07 06:10:00,2017-01-07 06:28:00,1,18,1,mañana
690,2017-01-09 06:10:00,2017-01-09 06:01:00,1,9,0,mañana
691,2017-01-10 06:10:00,2017-01-10 06:00:00,1,10,0,mañana
692,2017-01-11 06:10:00,2017-01-11 05:57:00,1,13,0,mañana
693,2017-01-12 06:10:00,2017-01-12 06:03:00,1,7,0,mañana
694,2017-01-14 06:10:00,2017-01-14 06:05:00,1,5,0,mañana
695,2017-01-15 06:10:00,2017-01-15 06:07:00,1,3,0,mañana
696,2017-01-17 06:10:00,2017-01-17 05:57:00,1,13,0,mañana
697,2017-01-18 06:10:00,2017-01-18 06:40:00,1,30,1,mañana
698,2017-01-19 06:10:00,2017-01-19 06:00:00,1,10,0,mañana
699,2017-01-20 06:10:00,2017-01-20 06:10:00,1,0,0,mañana
700,2017-01-21 06:10:00,2017-01-21 06:14:00,1,4,0,mañana
701,2017-01-22 06:10:00,2017-01-22 06:02:00,1,8,0,mañana
702,2017-01-23 06:10:00,2017-01-23 06:02:00,1,8,0,mañana
703,2017-01-24 06:10:00,2017-01-24 06:04:00,1,6,0,mañana
704,2017-01-26 06:10:00,2017-01-26 06:01:00,1,9,0,mañana
705,2017-01-27 06:10:00,2017-01-27 06:02:00,1,8,0,mañana
706,2017-01-28 06:10:00,2017-01-28 05:56:00,1,14,0,mañana
707,2017-01-29 06:10:00,2017-01-29 06:03:00,1,7,0,mañana
708,2017-01-31 06:10:00,2017-01-31 05:59:00,1,11,0,mañana
709,2017-01-01 14:20:00,2017-01-01 14:26:00,1,6,0,tarde
710,2017-01-02 14:20:00,2017-01-02 15:00:00,1,40,1,tarde
711,2017-01-03 14:20:00,2017-01-03 14:49:00,1,29,1,tarde
712,2017-01-04 14:20:00,2017-01-04 14:35:00,1,15,0,tarde
713,2017-01-05 14:20:00,2017-01-05 15:11:00,1,51,1,tarde
714,2017-01-06 14:20:00,2017-01-06 14:54:00,1,34,1,tarde
715,2017-01-07 14:20:00,2017-01-07 14:48:00,1,28,1,tarde
716,2017-01-08 14:20:00,2017-01-08 14:52:00,1,32,1,tarde
717,2017-01-09 14:20:00,2017-01-09 15:01:00,1,41,1,tarde
718,2017-01-10 14:20:00,2017-01-10 16:38:00,1,138,1,tarde
719,2017-01-11 14:20:00,2017-01-11 14:58:00,1,38,1,tarde
720,2017-01-12 14:20:00,2017-01-12 14:47:00,1,27,1,tarde
721,2017-01-13 14:20:00,2017-01-13 14:53:00,1,33,1,tarde
722,2017-01-14 14:20:00,2017-01-14 15:17:00,1,57,1,tarde
723,2017-01-15 14:20:00,2017-01-15 14:27:00,1,7,0,tarde
724,2017-01-16 14:20:00,2017-01-16 14:30:00,1,10,0,tarde
725,2017-01-17 14:20:00,2017-01-17 14:57:00,1,37,1,tarde
726,2017-01-18 14:20:00,2017-01-18 14:58:00,1,38,1,tarde
727,2017-01-19 14:20:00,2017-01-19 14:54:00,1,34,1,tarde
728,2017-01-20 14:20:00,2017-01-20 14:45:00,1,25,1,tarde
729,2017-01-21 14:20:00,2017-01-21 14:35:00,1,15,0,tarde
730,2017-01-22 14:20:00,2017-01-22 14:28:00,1,8,0,tarde
731,2017-01-23 14:20:00,2017-01-23 14:24:00,1,4,0,tarde
732,2017-01-24 14:20:00,2017-01-24 14:19:00,1,1,0,tarde
733,2017-01-25 14:20:00,2017-01-25 15:02:00,1,42,1,tarde
734,2017-01-26 14:20:00,2017-01-26 14:27:00,1,7,0,tarde
735,2017-01-27 14:20:00,2017-01-27 14:33:00,1,13,0,tarde
736,2017-01-28 14:20:00,2017-01-28 14:28:00,1,8,0,tarde
737,2017-01-29 14:20:00,2017-01-29 14:15:00,1,5,0,tarde
738,2017-01-30 14:20:00,2017-01-30 15:07:00,1,47,1,tarde
739,2017-01-31 14:20:00,2017-01-31 14:53:00,1,33,1,tarde
740,2017-01-01 02:05:00,2017-01-01 01:56:00,1,9,0,noche
741,2017-01-02 02:05:00,2017-01-02 02:18:00,1,13,0,noche
